duplication_type	gene	age	mean_ATAC_TSS_2kb
TD	Pbre1_14G240000	old	0.9021465621888638
PD	Pbre1_05G273600	old	0.558657595012337
PD	Pbre1_15G106000	old	1.8882677453011276
TRD	Pbre1_02G487800	old	0.7824791152402758
TD	Pbre1_15G284200	old	0.9561979213133455
TD	Pbre1_01G130000	old	1.1829382843393834
TRD	Pbre1_14G087000	old	0.5462433755248786
PD	Pbre1_12G329400	old	1.060971074193716
TRD	Pbre1_03G291600	old	1.0505024984851479
TD	Pbre1_12G253200	old	1.1003753243163228
TRD	Pbre1_02G435400	old	0.772962282858789
TD	Pbre1_17G266200	old	0.57017908443138
TD	Pbre1_09G278600	old	0.6109934326261282
PD	Pbre1_16G097600	old	1.9779013598561286
TRD	Pbre1_12G141000	old	0.7015371716953814
PD	Pbre1_15G719200	old	1.0488038590475917
TRD	Pbre1_03G392200	old	0.7550219174623489
TRD	Pbre1_14G274000	old	0.4200989836379886
PD	Pbre1_05G049200	old	0.829518611960113
TD	Pbre1_03G285400	old	0.9932028191722931
TRD	Pbre1_12G198400	old	2.1345203295946122
TD	Pbre1_10G465400	old	0.48712743202596903
TRD	Pbre1_08G039800	old	0.958636961773038
TD	Pbre1_05G248200	old	1.222052399739623
TRD	Pbre1_08G273000	old	0.7125118457674982
TRD	Pbre1_13G279200	old	0.9631735699437559
TRD	Pbre1_15G545200	old	1.0398960991669446
TRD	Pbre1_05G165800	old	0.931912214467302
TRD	Pbre1_03G229000	old	0.7687754427641631
TRD	Pbre1_06G134600	old	0.6905781276151538
PD	Pbre1_10G156800	old	0.44009494904428725
TD	Pbre1_08G137400	old	0.6575009875632822
PD	Pbre1_11G031400	old	0.7880025556609034
TD	Pbre1_16G185600	old	0.854984860200435
PD	Pbre1_02G485600	old	1.0712489052582532
TD	Pbre1_06G186800	old	1.6465381274968387
TD	Pbre1_14G133800	old	1.419180378448218
TRD	Pbre1_14G056200	old	0.6421259001642465
TRD	Pbre1_11G419600	old	1.1160507976561784
TRD	Pbre1_10G363200	old	1.0513409281522035
TD	Pbre1_13G179800	old	1.4909094931557774
TRD	Pbre1_16G409400	old	0.8631311584860086
TD	Pbre1_04G235000	old	1.2454181552585213
TRD	Pbre1_09G028000	old	1.2914087625984103
TD	Pbre1_05G039200	old	0.6902538471594453
PD	Pbre1_04G309200	old	0.5256086399685591
TD	Pbre1_03G012400	old	1.3021378571912645
TD	Pbre1_11G261400	old	0.5627298602461815
TD	Pbre1_04G308400	old	1.5276341062784193
TD	Pbre1_11G362600	old	2.4365984408557417
PD	Pbre1_01G386800	old	0.5575933853648604
TD	Pbre1_09G315800	old	0.9479322127960623
TD	Pbre1_02G292000	old	1.140185489334166
TD	Pbre1_05G231000	old	1.0434524289220573
TD	Pbre1_02G256600	old	1.01990513432771
PD	Pbre1_11G478400	old	0.7804274231176823
TD	Pbre1_04G370400	old	0.8858047776781024
TRD	Pbre1_03G187200	old	0.6268302245680243
TD	Pbre1_02G235800	old	1.4393901599757375
TRD	Pbre1_14G141000	old	1.6565391420423985
TRD	Pbre1_16G298600	old	0.512737904721871
TD	Pbre1_07G060000	old	0.46202497968450196
TRD	Pbre1_10G181600	old	0.3764750982299447
TD	Pbre1_11G153600	old	1.2850465904045851
TRD	Pbre1_08G350200	old	0.724309010880068
TD	Pbre1_16G162000	old	1.2935658153891563
TRD	Pbre1_04G038200	old	0.23612779933772982
TRD	Pbre1_05G519600	old	2.3588766923546793
TRD	Pbre1_06G110200	old	0.6542879364229739
TD	Pbre1_09G077000	old	0.7993416476771236
TD	Pbre1_06G145600	old	1.7436858982443808
TRD	Pbre1_02G238200	old	1.1411019776016473
PD	Pbre1_17G487400	old	1.1472584199905396
TD	Pbre1_11G100400	old	0.4806895393505693
PD	Pbre1_09G064600	old	1.0624251867830754
TRD	Pbre1_10G027000	old	0.7655559177137912
TRD	Pbre1_17G246600	old	1.1347086682692171
TRD	Pbre1_09G149000	old	0.8296318559609354
TD	Pbre1_11G430400	old	1.5928441554382444
TD	Pbre1_10G031200	old	1.2540368705540896
TD	Pbre1_07G209400	old	0.9377619976401329
PD	Pbre1_10G173000	old	0.889925518155098
TRD	Pbre1_16G331800	old	1.1153854372613132
PD	Pbre1_09G392200	old	1.4217682774960996
TRD	Pbre1_06G416200	old	0.9708984455540776
TRD	Pbre1_11G315800	old	0.8701508714184165
PD	Pbre1_12G191000	old	0.5549211922883988
TD	Pbre1_07G441600	old	0.2007774417307228
TD	Pbre1_14G332200	old	0.7451005673315376
TRD	Pbre1_15G059800	old	0.32158534371107816
PD	Pbre1_11G419400	old	1.3402758945673703
TD	Pbre1_11G044000	old	1.151832718303427
TRD	Pbre1_07G126600	old	1.0036852820590139
TD	Pbre1_01G270200	old	0.34972890542261303
TRD	Pbre1_08G274400	old	1.339344287738204
TD	Pbre1_02G194400	old	0.8462623140513896
TD	Pbre1_17G484800	old	1.3609170518517495
PD	Pbre1_09G098800	old	2.147449324473739
TD	Pbre1_14G296600	old	0.816535063624382
TD	Pbre1_11G350200	old	1.0942111262157561
TRD	Pbre1_17G437400	old	1.2239784254580737
TD	Pbre1_11G183800	old	1.335399387329817
TRD	Pbre1_14G429800	old	1.6955749744176862
TD	Pbre1_16G313400	old	0.17759725763462483
TRD	Pbre1_04G184600	old	0.48745124728232625
TD	Pbre1_06G115600	old	1.3612766839098185
TRD	Pbre1_05G237200	old	1.4190632117688655
TRD	Pbre1_06G023000	old	0.8488112583570182
PD	Pbre1_05G462400	old	0.7047745802309364
TRD	Pbre1_10G159400	old	1.0848639250993728
TD	Pbre1_04G001600	old	1.0733844704031945
PD	Pbre1_05G009800	old	0.5206512090917677
TRD	Pbre1_17G372600	old	0.7429866547901184
PD	Pbre1_11G355000	old	0.8904792386442424
TD	Pbre1_07G116800	old	1.6802285855859516
TD	Pbre1_01G270000	old	0.6788043698146939
TRD	Pbre1_09G085800	old	0.3613069400750101
TD	Pbre1_09G256600	old	1.3290677546150982
TRD	Pbre1_16G421400	old	0.9549733546972275
TRD	Pbre1_06G116800	old	1.0119139088913798
TRD	Pbre1_01G035200	old	1.247195234760642
TRD	Pbre1_10G049400	old	0.7415914165750145
TRD	Pbre1_07G287000	old	0.7704375258013607
TD	Pbre1_07G317200	old	0.3238932099770755
TD	Pbre1_11G136600	old	0.4806530997753143
PD	Pbre1_14G445600	old	0.9650033336244522
TRD	Pbre1_10G014800	old	0.4985545977912843
PD	Pbre1_10G199000	old	0.5542840278092772
TD	Pbre1_17G160000	old	1.6054157198965548
TRD	Pbre1_13G430800	old	0.8579686306715011
TRD	Pbre1_02G376800	old	0.6280389650799334
TRD	Pbre1_12G033800	old	0.7887429511547088
TRD	Pbre1_16G360600	old	0.8829894145056606
TRD	Pbre1_15G257800	old	0.8582248373199255
PD	Pbre1_08G173000	old	1.3152754111774267
PD	Pbre1_09G156000	old	0.5678118591755629
PD	Pbre1_08G377600	old	0.4250342059936375
TD	Pbre1_17G375800	old	1.1850450345650316
TRD	Pbre1_16G461200	old	1.877436415821314
PD	Pbre1_09G192800	old	1.073126446172595
TRD	Pbre1_05G391800	old	0.6549640498310326
TRD	Pbre1_01G031000	old	0.6157906399182975
PD	Pbre1_15G412400	old	0.8376579586043954
TRD	Pbre1_04G195600	old	0.40118440350331364
TD	Pbre1_03G048800	old	0.8596580469235778
TD	Pbre1_05G513400	old	0.9083994165230542
TRD	Pbre1_17G282800	old	0.6575189567543566
TRD	Pbre1_09G257600	old	0.3801726846322417
TRD	Pbre1_16G289200	old	0.47947764204815024
PD	Pbre1_10G296800	old	0.8767764632478358
TRD	Pbre1_07G115800	old	0.9154241776652634
TRD	Pbre1_16G275000	old	1.3435990823805333
TRD	Pbre1_02G238800	old	0.8656882017478347
TRD	Pbre1_12G103000	old	0.9867734504565597
TRD	Pbre1_12G121600	old	0.6767445961926133
TRD	Pbre1_05G049400	old	0.13572445931844412
TRD	Pbre1_06G040200	old	0.8548952441960573
TD	Pbre1_13G169200	old	1.0472641814649104
TRD	Pbre1_10G227400	old	1.152072300501168
PD	Pbre1_10G142000	old	0.6248372037000953
TRD	Pbre1_07G387000	old	0.8686011966317893
TRD	Pbre1_15G057600	old	0.13144929613918066
TD	Pbre1_12G053800	old	0.7210816638357939
TRD	Pbre1_12G169000	old	0.485803691605106
TRD	Pbre1_12G295800	old	0.6441579665392638
TRD	Pbre1_13G352400	old	0.8507647859025746
TRD	Pbre1_02G413800	old	1.069184875562787
PD	Pbre1_01G192200	old	0.6643796740025282
TRD	Pbre1_09G039600	old	0.5710501190721988
TRD	Pbre1_13G446000	old	0.4603313196469099
TRD	Pbre1_17G049600	old	0.6150419367849826
TRD	Pbre1_12G307600	old	0.47518620209209617
TRD	Pbre1_02G004200	old	1.0095521141290664
TRD	Pbre1_02G399400	old	1.026309555253014
PD	Pbre1_02G151600	old	0.9919600172899663
TRD	Pbre1_16G496200	old	1.3793998765274882
TD	Pbre1_08G072600	old	1.0132856698222459
TRD	Pbre1_10G160800	old	0.9955534013733267
TD	Pbre1_14G015800	old	0.7189131811317057
TD	Pbre1_03G131800	old	0.9696654193848371
TRD	Pbre1_13G303600	old	0.7572931697685272
PD	Pbre1_09G425000	old	0.9637566062230617
TD	Pbre1_12G332000	old	1.1056409336421638
TRD	Pbre1_11G283600	old	0.8281432116031645
TD	Pbre1_04G169600	old	1.1846436951905488
TRD	Pbre1_15G096800	old	1.2234544403217733
TD	Pbre1_01G269600	old	0.5277863231170923
TRD	Pbre1_09G381400	old	1.8813721203058957
TRD	Pbre1_15G647600	old	1.8115575796961785
TRD	Pbre1_15G214200	old	1.1924667741581798
TD	Pbre1_04G398800	old	1.3562989390641451
TRD	Pbre1_12G336200	old	1.0204394652992488
TRD	Pbre1_01G042400	old	0.6987260911334306
TRD	Pbre1_07G290000	old	0.7700151682551951
TRD	Pbre1_02G408200	old	1.2260983302146196
TD	Pbre1_03G008600	old	0.7737605438530445
TRD	Pbre1_07G150600	old	0.6628577942121774
PD	Pbre1_09G203400	old	1.0465685466080903
TD	Pbre1_09G146400	old	1.1210482417941094
TD	Pbre1_06G023400	old	0.9413354199901223
TRD	Pbre1_11G226000	old	1.2621304154247046
TRD	Pbre1_02G446000	old	1.3813622384313493
PD	Pbre1_15G089800	old	0.7615101547166705
TD	Pbre1_03G459400	old	1.0470766884684561
PD	Pbre1_07G201800	old	0.5987151892390102
PD	Pbre1_06G302000	old	0.6845318293534219
TRD	Pbre1_16G369600	old	0.8119691570103169
TRD	Pbre1_13G067600	old	0.660788361998275
PD	Pbre1_02G249200	old	0.406886247612536
TD	Pbre1_09G133800	old	0.76551730568707
TD	Pbre1_08G150800	old	1.4312486727684735
TD	Pbre1_15G233600	old	0.8294641256779431
TD	Pbre1_14G303200	old	1.2523868517875674
TRD	Pbre1_15G682400	old	1.6840192821770905
TRD	Pbre1_09G146800	old	0.9306820854246617
TD	Pbre1_09G296600	old	1.3591593063995242
TRD	Pbre1_17G396200	old	1.0085673038531096
TRD	Pbre1_13G457800	old	0.8251322949212045
TD	Pbre1_08G072400	old	1.4288466966152191
PD	Pbre1_08G204400	old	0.5144363424982876
TD	Pbre1_11G290000	old	0.3200731851495803
TD	Pbre1_13G307600	old	1.0152972020953892
TRD	Pbre1_17G460400	old	1.2749803076703103
TD	Pbre1_10G566800	old	0.8673174521848559
TRD	Pbre1_02G104000	old	0.1488127186940983
TRD	Pbre1_06G153600	old	0.9905851744413375
TD	Pbre1_14G045000	old	0.9814171645566822
TRD	Pbre1_10G517400	old	0.23012001746427266
TRD	Pbre1_04G408800	old	1.5843535580821335
TD	Pbre1_15G562600	old	1.9242688887268309
TD	Pbre1_11G018400	old	1.033537728205323
PD	Pbre1_13G353600	old	0.5217909240387381
TRD	Pbre1_12G239400	old	0.33534176470898086
TD	Pbre1_08G387600	old	0.7267231682036072
PD	Pbre1_12G119600	old	1.7442209184467792
TRD	Pbre1_15G456400	old	0.2003218528740108
TD	Pbre1_15G421000	old	1.0275558007657528
PD	Pbre1_06G411400	old	0.6697479401379824
TRD	Pbre1_09G491000	old	1.09192741477862
TD	Pbre1_07G039600	old	0.94422405975312
TD	Pbre1_07G209800	old	0.7662995447032154
TRD	Pbre1_09G294600	old	0.8219956121854484
TD	Pbre1_02G131000	old	1.0047687035910784
TRD	Pbre1_17G419800	old	1.2446550285555422
TRD	Pbre1_05G089400	old	0.718187503580004
TRD	Pbre1_08G124800	old	0.8103533587846904
PD	Pbre1_10G348400	old	0.4912022436279804
TRD	Pbre1_10G246800	old	1.2225652874931694
TD	Pbre1_03G301600	old	1.3030798305347562
TD	Pbre1_02G426600	old	2.644933024764061
TRD	Pbre1_15G138200	old	0.7972323036324231
TRD	Pbre1_05G090200	old	0.5055600751489401
TRD	Pbre1_02G351600	old	1.49235073505342
TD	Pbre1_11G322400	old	1.0039010249748825
PD	Pbre1_06G182400	old	0.890594676926732
PD	Pbre1_06G281000	old	0.6547355347517877
PD	Pbre1_10G281200	old	0.6612641499042511
TRD	Pbre1_02G484000	old	0.953327125646174
PD	Pbre1_10G115600	old	0.5756197680421173
TRD	Pbre1_11G219400	old	1.3238379713743924
PD	Pbre1_15G087400	old	0.9507567774057388
TRD	Pbre1_15G184800	old	0.5429680548682809
TD	Pbre1_10G386800	old	0.9314838674999774
TRD	Pbre1_12G212000	old	1.6972727472092957
TRD	Pbre1_12G148000	old	0.6064712372180074
TRD	Pbre1_06G144000	old	0.9459593157395719
PD	Pbre1_10G334200	old	0.8549305043555797
TD	Pbre1_10G022200	old	1.1621980611681937
PD	Pbre1_05G358000	old	1.2894333845824002
TD	Pbre1_13G019600	old	0.7593400332275777
TRD	Pbre1_14G403400	old	1.2326739212423563
PD	Pbre1_02G248600	old	0.9687123474813998
TD	Pbre1_02G053600	old	1.0246512166485189
TRD	Pbre1_08G040600	old	1.2875948776304722
PD	Pbre1_09G098600	old	1.763726805575192
TRD	Pbre1_05G362600	old	1.1001509089171886
TRD	Pbre1_03G190200	old	0.6902538650147617
TD	Pbre1_16G390600	old	1.0636101386398076
PD	Pbre1_04G181600	old	0.7012415231075138
PD	Pbre1_02G059400	old	1.2442567763477563
TD	Pbre1_07G161000	old	0.9502333934865892
TD	Pbre1_07G427800	old	1.2051308682560922
TRD	Pbre1_13G467200	old	1.1916896698474884
TRD	Pbre1_02G081600	old	0.8207808959409594
TRD	Pbre1_01G200000	old	0.5226575120985508
TD	Pbre1_08G363800	old	1.1404850254654884
TD	Pbre1_12G067200	old	1.141006137728691
TD	Pbre1_17G361600	old	1.1138291887119411
TRD	Pbre1_11G362400	old	1.008286820434034
TRD	Pbre1_09G454600	old	1.488108502678573
TRD	Pbre1_15G781400	old	0.82955874507688
TRD	Pbre1_08G407000	old	1.0573303293064238
TRD	Pbre1_05G262200	old	0.4199611318297684
PD	Pbre1_08G033600	old	1.4695372282341121
TRD	Pbre1_09G487200	old	0.9712486319206655
TRD	Pbre1_15G631200	old	0.6243731141500175
TRD	Pbre1_05G176000	old	1.2530785847455264
TRD	Pbre1_16G422400	old	0.7539899605289102
TD	Pbre1_15G028800	old	0.7157244704905897
TRD	Pbre1_14G446800	old	0.9867812840789556
TRD	Pbre1_17G492400	old	0.8985426444746555
TRD	Pbre1_04G368000	old	1.2532879722490908
TD	Pbre1_08G287000	old	0.6515907533261925
TRD	Pbre1_10G188200	old	0.6479988626297564
TRD	Pbre1_16G223400	old	0.5926660038437694
TD	Pbre1_13G099600	old	0.8993997975066303
TD	Pbre1_04G231800	old	0.8819907728768885
PD	Pbre1_13G429400	old	1.0337704352214931
TRD	Pbre1_14G384600	old	1.4686372981369495
PD	Pbre1_02G233600	old	1.0590065604597332
TRD	Pbre1_14G058400	old	0.011126627400517463
PD	Pbre1_14G258600	old	0.857406814545393
TD	Pbre1_05G558400	old	1.0301345093920826
PD	Pbre1_04G227200	old	1.1543851692974567
TRD	Pbre1_16G109000	old	1.098325199097395
TRD	Pbre1_16G476000	old	1.0835666797310115
PD	Pbre1_17G065400	old	0.614447962557897
PD	Pbre1_10G056400	old	0.7604400477353483
TRD	Pbre1_11G399600	old	0.8929174746777863
PD	Pbre1_17G489800	old	2.3023930434361097
TRD	Pbre1_11G070200	old	0.5299274969641119
TRD	Pbre1_10G059200	old	1.120873740926385
TRD	Pbre1_12G362000	old	1.2430064617097378
TRD	Pbre1_03G376000	old	0.5912734142504632
PD	Pbre1_01G133000	old	1.087279849395156
PD	Pbre1_01G120800	old	0.7982123907934875
TRD	Pbre1_17G427000	old	1.0496447316780686
PD	Pbre1_06G008600	old	0.7528198928758502
PD	Pbre1_09G139200	old	0.8687366616148502
TD	Pbre1_07G280800	old	0.9373809479810298
PD	Pbre1_08G232800	old	0.6561547034606338
TRD	Pbre1_12G200200	old	1.442009909927845
TRD	Pbre1_15G110000	old	0.5822354055009782
PD	Pbre1_11G345400	old	0.1301905664196238
TRD	Pbre1_16G127600	old	1.3188033444434404
TD	Pbre1_04G207000	old	0.7056965826060624
TD	Pbre1_08G338600	old	1.2811579216867686
TD	Pbre1_17G272400	old	0.6324921664502472
PD	Pbre1_13G353000	old	0.3495335220526904
TRD	Pbre1_12G144400	old	0.7865314183626324
TRD	Pbre1_02G123200	old	0.9521466515045613
TRD	Pbre1_14G311600	old	0.323552740290761
TRD	Pbre1_14G217000	old	1.2910905845463279
TRD	Pbre1_09G042200	old	0.38890137258544566
TD	Pbre1_05G447400	old	0.9328496100548656
TRD	Pbre1_14G030800	old	0.8358120276015251
TRD	Pbre1_05G005000	old	1.1200805128738285
TD	Pbre1_10G407400	old	0.8728897691480816
TRD	Pbre1_04G143600	old	1.7661103879362343
PD	Pbre1_04G206000	old	1.0794426479376853
TRD	Pbre1_01G170200	old	0.7405286660594866
TD	Pbre1_03G071600	old	0.7047124516498297
TD	Pbre1_01G127400	old	1.0829593697562814
PD	Pbre1_04G263200	old	1.0182623197510838
TD	Pbre1_14G015600	old	1.5957987958565354
PD	Pbre1_04G256200	old	0.20791621382534506
PD	Pbre1_03G408600	old	0.5375901471879333
PD	Pbre1_03G038600	old	1.5736690636202693
TRD	Pbre1_03G296400	old	1.9585077078938482
TD	Pbre1_17G281400	old	0.6403328741341829
TD	Pbre1_02G053800	old	0.9364550277739763
TD	Pbre1_10G480800	old	0.45173745771870016
TD	Pbre1_02G288200	old	1.0819311814755201
TD	Pbre1_09G062600	old	1.7805508510023356
TD	Pbre1_14G114400	old	1.267566982060671
TD	Pbre1_04G180200	old	1.4190206688344478
TD	Pbre1_13G068200	old	0.7776084796078504
TRD	Pbre1_09G455200	old	0.5004613937065006
TD	Pbre1_03G174000	old	1.4370487889647483
TRD	Pbre1_17G218000	old	0.9847989134341478
TRD	Pbre1_02G001400	old	1.1455936252158136
TD	Pbre1_15G763400	old	0.982655898179859
TD	Pbre1_07G071800	old	0.4631906533055007
TD	Pbre1_06G217800	old	0.9991991740614174
PD	Pbre1_10G513200	old	0.37764309918321665
PD	Pbre1_13G270000	old	0.7134758412353694
TD	Pbre1_11G489800	old	1.0206731582395734
TRD	Pbre1_16G438000	old	0.5075863964632154
TRD	Pbre1_13G453000	old	1.0813922332525254
TRD	Pbre1_03G291800	old	1.1016113114617763
TRD	Pbre1_10G434000	old	0.8077975283376873
TD	Pbre1_06G042400	old	0.38819227110967036
TRD	Pbre1_09G309000	old	1.0309271035417915
TRD	Pbre1_04G212600	old	1.4320344331488013
TD	Pbre1_04G029400	old	1.0789107603952288
TD	Pbre1_12G150600	old	1.0814205599762499
PD	Pbre1_14G052600	old	1.2726698197331279
TD	Pbre1_15G245800	old	0.9331968371570112
TD	Pbre1_13G307400	old	1.0023889916390183
TRD	Pbre1_15G060000	old	0.519820177283138
TRD	Pbre1_10G216200	old	0.6370653237029911
TRD	Pbre1_11G242200	old	1.153093886643648
TRD	Pbre1_06G128000	old	1.0741511872187257
TD	Pbre1_11G018200	old	0.7399960510693491
PD	Pbre1_01G314800	old	0.41674105868116024
PD	Pbre1_10G376200	old	0.8796189377643169
TRD	Pbre1_03G181600	old	0.7442005863320083
TRD	Pbre1_05G519000	old	1.2197325045540928
TD	Pbre1_01G197400	old	0.5365994003117084
TRD	Pbre1_13G483000	old	1.0093710436075924
TRD	Pbre1_12G172200	old	1.0330270702689885
PD	Pbre1_05G458000	old	0.8365478800833225
PD	Pbre1_03G089600	old	1.0119971849061549
TRD	Pbre1_17G427200	old	0.8029835619479417
TRD	Pbre1_17G490000	old	2.1136002890150998
TD	Pbre1_16G309000	old	0.8129645782522857
TRD	Pbre1_17G273400	old	0.8226429254263639
TRD	Pbre1_13G415800	old	0.6763940980546176
TRD	Pbre1_06G276400	old	1.1231922237575054
TD	Pbre1_08G094000	old	1.352858124509454
TD	Pbre1_05G139200	old	1.022255047019571
TD	Pbre1_09G124800	old	1.0652131512612104
TRD	Pbre1_11G366200	old	1.2847586063295604
PD	Pbre1_02G384800	old	1.165453768439591
TRD	Pbre1_09G054400	old	1.6618394753187893
TRD	Pbre1_03G335400	old	1.4014105718135834
PD	Pbre1_04G053800	old	0.7029624379426241
TRD	Pbre1_04G241200	old	1.0398310758173466
TRD	Pbre1_13G336000	old	1.1337828331515194
PD	Pbre1_12G184200	old	0.6315538744404912
TD	Pbre1_07G446600	old	0.5629291358757764
TRD	Pbre1_14G404200	old	1.0754586596265436
TD	Pbre1_01G269800	old	0.23359506719931958
PD	Pbre1_05G394000	old	0.44016445556283
TRD	Pbre1_03G190000	old	1.0252264579236507
TRD	Pbre1_05G128000	old	0.882255306057632
TRD	Pbre1_08G274800	old	0.6746865771207957
TD	Pbre1_06G261200	old	0.6789006270840765
TD	Pbre1_02G214000	old	1.7619508035779
TRD	Pbre1_08G051800	old	1.1620671101957558
PD	Pbre1_04G051400	old	1.2698647796288134
PD	Pbre1_09G274200	old	0.9231636323481798
TD	Pbre1_15G679000	old	1.0184502284284682
TD	Pbre1_08G188400	old	1.2035372528731823
TD	Pbre1_10G366200	old	1.0355181206688286
TRD	Pbre1_11G347400	old	0.3507332710530609
TD	Pbre1_08G295600	old	1.1045657461136582
TD	Pbre1_06G182400	old	0.890594676926732
TRD	Pbre1_12G183800	old	0.6523384697958827
TRD	Pbre1_01G365800	old	0.5305255135558545
TD	Pbre1_15G145000	old	0.9671373974289745
PD	Pbre1_14G082200	old	0.7161183590404689
TRD	Pbre1_02G439600	old	1.6389776746183635
TRD	Pbre1_05G394600	old	1.1163712255358695
PD	Pbre1_06G280800	old	0.8321584164723752
TD	Pbre1_09G427200	old	1.1667815709412097
TD	Pbre1_11G412200	old	0.9494766629822553
TD	Pbre1_09G236000	old	2.3687729547619822
TRD	Pbre1_04G318400	old	1.1411419968903065
TD	Pbre1_17G093400	old	1.31052548417449
PD	Pbre1_17G068600	old	0.8166926252767442
TRD	Pbre1_08G142800	old	1.3828411333858965
TRD	Pbre1_05G079000	old	0.8952888939343392
TRD	Pbre1_05G062000	old	0.46718712110258637
TRD	Pbre1_12G123200	old	1.0170446551665662
TRD	Pbre1_17G310400	old	0.8988596956618131
TD	Pbre1_01G415000	old	1.2368369893841447
TRD	Pbre1_03G277800	old	0.7235436582136898
TRD	Pbre1_07G136800	old	1.1446194505244494
TD	Pbre1_12G378400	old	0.7012707554548979
TRD	Pbre1_08G005600	old	2.671430454432964
TRD	Pbre1_06G002600	old	0.3426195543073117
TD	Pbre1_02G381800	old	1.09287639118731
TRD	Pbre1_08G105600	old	1.0784150903001428
PD	Pbre1_17G454800	old	0.7349884208478035
PD	Pbre1_17G214200	old	0.5987926303707063
TRD	Pbre1_14G135200	old	1.2461577408462765
PD	Pbre1_14G023000	old	1.3228349803686144
PD	Pbre1_06G070400	old	1.25111147993803
TRD	Pbre1_15G107400	old	1.180888960376382
TRD	Pbre1_01G328600	old	0.32481924075260754
TD	Pbre1_17G074600	old	0.7946398145481944
TD	Pbre1_09G117400	old	0.3387558271121234
TD	Pbre1_11G225600	old	0.9517327567376196
TRD	Pbre1_17G251600	old	0.670783741177991
TRD	Pbre1_03G201200	old	1.147777003189549
PD	Pbre1_17G451800	old	0.47417527141422033
PD	Pbre1_12G265400	old	0.9304249539747834
PD	Pbre1_07G421000	old	0.048807006599381565
TD	Pbre1_09G109800	old	0.5013350773230195
PD	Pbre1_08G320400	old	1.4554850499331953
TRD	Pbre1_10G210800	old	1.3463639027625323
TD	Pbre1_10G201800	old	0.8178008663468063
TRD	Pbre1_08G235800	old	5.285580727783963
PD	Pbre1_09G481000	old	1.0465758266113698
PD	Pbre1_02G159600	old	0.8765554623678327
TD	Pbre1_17G168200	old	0.9674268065765501
TRD	Pbre1_11G417200	old	1.5865308307483794
TRD	Pbre1_15G749200	old	1.5096751718223094
TRD	Pbre1_10G321000	old	1.185332179814577
TRD	Pbre1_16G366200	old	2.2843861136734485
TD	Pbre1_04G065000	old	0.8253226910438389
TD	Pbre1_04G259800	old	0.6853976833708584
TRD	Pbre1_09G389000	old	1.2134572651833295
TRD	Pbre1_03G419400	old	0.605832575328648
PD	Pbre1_09G459800	old	0.36851878223940726
PD	Pbre1_04G390600	old	1.3055113664809614
TRD	Pbre1_12G135400	old	0.6337827889043838
TD	Pbre1_12G206000	old	1.2218046090379358
TRD	Pbre1_13G427600	old	1.2781593204289676
PD	Pbre1_05G322400	old	0.4871556895393878
TRD	Pbre1_10G533200	old	1.2576761502176523
TRD	Pbre1_15G652400	old	0.9844356231950224
TRD	Pbre1_03G357000	old	1.3447944960445164
TD	Pbre1_01G426000	old	1.3218652881905437
TD	Pbre1_16G304200	old	1.1957791038900614
TD	Pbre1_05G488600	old	1.3790288208276031
PD	Pbre1_04G016400	old	1.0007599761784076
TRD	Pbre1_10G021200	old	0.6526298891231418
TRD	Pbre1_08G048000	old	0.8707011455167084
TD	Pbre1_14G263000	old	1.1250122725442053
TRD	Pbre1_16G388800	old	0.7860771485865116
