duplication_type	gene	age	TPM	log2_TPM_plus_1
TD	Pbre1_16G040000	old	2.137538	1.6496329322361791
TD	Pbre1_07G325200	old	0.416761	0.5025964038477156
PD	Pbre1_03G296000	old	0.907659	0.9318033081484939
TRD	Pbre1_17G261400	old	2.117467	1.6403742884628585
TRD	Pbre1_14G152200	old	4.676345	2.504962276971254
TD	Pbre1_15G760000	old	13.511968	3.859171274616972
TD	Pbre1_14G324800	old	11.332424	3.6243844914708556
TRD	Pbre1_12G140800	old	3.299312	2.104105810139727
TRD	Pbre1_07G098800	old	12.101621	3.7116734153510773
TD	Pbre1_14G099800	old	0.041996	0.059349739429050696
TRD	Pbre1_05G024600	old	0.08976	0.124010442401904
TRD	Pbre1_07G027000	old	0.855039	0.8914495181210851
TD	Pbre1_11G411800	old	3.384809	2.1325140009928742
TRD	Pbre1_05G007000	old	0.0	0.0
TRD	Pbre1_10G230600	old	2.689569	1.8834522965351737
TRD	Pbre1_12G001200	old	4.188821	2.3754067677389488
TRD	Pbre1_07G085400	old	2.187406	1.6723827959845106
PD	Pbre1_05G541200	old	16.008731	4.08820360224367
PD	Pbre1_01G193000	old	0.395344	0.48062083955494317
TD	Pbre1_07G151400	old	0.2229	0.29030643542491436
TD	Pbre1_10G194800	old	1.873285	1.5227011003170707
PD	Pbre1_13G350000	old	4.572596	2.4783495652366563
TRD	Pbre1_07G144600	old	2.440348	1.7825545046021274
PD	Pbre1_08G161200	old	31.851348	5.0378806652223265
TRD	Pbre1_11G055400	old	0.0	0.0
TRD	Pbre1_12G296600	old	0.0	0.0
TRD	Pbre1_01G290400	old	0.0	0.0
TRD	Pbre1_14G127400	old	1.140017	1.0976222572424412
TD	Pbre1_12G294800	old	0.031241	0.044381528510427454
TRD	Pbre1_14G292600	old	31.942383	5.0418730160090615
TRD	Pbre1_06G415400	old	86.711194	6.454689070940667
PD	Pbre1_05G264000	old	7.749181	3.1291479743690482
TD	Pbre1_16G201400	old	16.270701	4.110254736451303
PD	Pbre1_14G212800	old	1.543803	1.3469869481663488
PD	Pbre1_16G326000	old	1.429088	1.2804147562825037
PD	Pbre1_11G113600	old	0.107981	0.14793314181958928
TD	Pbre1_09G211600	old	0.103784	0.14245787807841698
TRD	Pbre1_05G452400	old	7.463529	3.081259342920814
PD	Pbre1_02G234200	old	0.838016	0.8781493253974504
TRD	Pbre1_12G099200	old	11.905043	3.689863043431481
TRD	Pbre1_05G497000	old	14.879978	3.989137008670948
TRD	Pbre1_01G166000	old	22.503662	4.554813649024296
PD	Pbre1_02G127600	old	4.526047	2.4662478325772175
TD	Pbre1_03G039200	old	5.606303	2.7238431407667227
TRD	Pbre1_14G004400	old	10.889482	3.571613956118076
PD	Pbre1_04G334400	old	19.493907	4.35712314376572
TRD	Pbre1_11G264600	old	1.051139	1.036425262571394
TRD	Pbre1_09G164600	old	0.0	0.0
TRD	Pbre1_11G466800	old	26.621634	4.787726761839181
TRD	Pbre1_13G000800	old	31.154179	5.006934348172163
TRD	Pbre1_12G220600	old	0.940374	0.9563347534134732
TRD	Pbre1_09G439400	old	8.707955	3.2791674210737907
TRD	Pbre1_10G213200	old	0.0	0.0
TRD	Pbre1_05G223000	old	24.578298	4.6768483642417005
TRD	Pbre1_05G118200	old	3.045711	2.0163932665698985
TRD	Pbre1_09G040200	old	5.431219	2.685092217891301
TRD	Pbre1_05G243800	old	17.684096	4.223738857810345
TD	Pbre1_17G472200	old	76.129313	6.269207355580332
TRD	Pbre1_12G418000	old	198.281962	7.638667320368842
TRD	Pbre1_02G458800	old	13.602525	3.8681459496098967
PD	Pbre1_01G369200	old	8.588651	3.2613278608632084
TRD	Pbre1_09G018800	old	0.020409	0.02914752866896483
PD	Pbre1_17G445400	old	110.045369	6.795005418228767
TRD	Pbre1_02G292000	old	12.015832	3.7021956297496033
TD	Pbre1_11G144400	old	1.885413	1.5287778320104253
TRD	Pbre1_17G008000	old	16.649895	4.14158769575323
TRD	Pbre1_09G376000	old	5.416468	2.6817793719448875
TRD	Pbre1_05G582600	old	17.882759	4.238997670223325
TRD	Pbre1_13G440600	old	19.800373	4.378537494428023
PD	Pbre1_14G313400	old	17.711904	4.22588446007217
TD	Pbre1_17G328600	old	23.104306	4.591218987812908
TD	Pbre1_17G249200	old	0.393714	0.4789345403210217
TD	Pbre1_14G264400	old	0.021785	0.03109166196548172
PD	Pbre1_17G088000	old	0.0	0.0
TD	Pbre1_06G320000	old	0.817357	0.861841849147744
TRD	Pbre1_07G342800	old	29.306728	4.921566197983416
TRD	Pbre1_07G136400	old	14.994385	3.999493615349208
TRD	Pbre1_09G137400	old	2.070222	1.618342977002471
TRD	Pbre1_06G366800	old	4.833203	2.5442882819345067
TD	Pbre1_02G224000	old	0.196857	0.25925078994641126
TRD	Pbre1_03G121000	old	28.583998	4.886745127209991
TD	Pbre1_11G043800	old	108.837456	6.779226305781266
TRD	Pbre1_09G243200	old	12.454859	3.7500553672431263
TRD	Pbre1_07G222800	old	23.790326	4.631705338296301
PD	Pbre1_17G079400	old	0.742823	0.801426057708723
TD	Pbre1_16G063800	old	1.329747	1.2201732932214426
TRD	Pbre1_04G388600	old	0.644553	0.7176955035245145
TRD	Pbre1_02G225600	old	3.862876	2.281809804312393
TRD	Pbre1_01G087800	old	0.113687	0.15534382244682193
PD	Pbre1_02G218600	old	3.602836	2.202523039954425
PD	Pbre1_03G413200	old	0.211289	0.27654311699292455
TRD	Pbre1_07G504800	old	17.057634	4.174536971090503
PD	Pbre1_02G420800	old	0.091436	0.12622753556033403
TRD	Pbre1_11G459800	old	6.832868	2.969540646186285
TRD	Pbre1_04G333200	old	92.412397	6.545542121306038
TD	Pbre1_14G210000	old	53.919133	5.779236944944961
TRD	Pbre1_12G061600	old	72.086646	6.191535923643241
TD	Pbre1_10G014600	old	0.0	0.0
TRD	Pbre1_03G214800	old	83.116963	6.3943248581295045
TRD	Pbre1_17G354400	old	23.624832	4.622041976873893
TRD	Pbre1_10G174200	old	10.750518	3.5546524516400977
TRD	Pbre1_12G406200	old	22.328113	4.543997708011248
TD	Pbre1_08G150200	old	0.0	0.0
TRD	Pbre1_16G413800	old	0.161379	0.21583885264577665
TRD	Pbre1_11G403800	old	1.34496	1.2295633136601323
PD	Pbre1_08G057000	old	11.919986	3.691532601626513
TD	Pbre1_02G449800	old	13.347293	3.842706654514513
TRD	Pbre1_15G650000	old	194.871482	7.6137635528108945
TRD	Pbre1_17G290600	old	5.269687	2.64839342152504
TD	Pbre1_10G352800	old	8.998585	3.3217239390947135
TD	Pbre1_01G156400	old	2.639017	1.863548790876861
TRD	Pbre1_07G026600	old	10.329912	3.502064750603899
PD	Pbre1_03G230400	old	0.261081	0.3346609438225893
PD	Pbre1_15G676200	old	6.050756	2.817777955238554
PD	Pbre1_10G354000	old	2.023275	1.5961122138619879
TD	Pbre1_15G749000	old	12.447951	3.7493144678678196
TD	Pbre1_13G223200	old	0.0	0.0
PD	Pbre1_07G140600	old	0.0	0.0
TD	Pbre1_02G344800	old	0.0	0.0
PD	Pbre1_01G138000	old	5.755223	2.7560033958550036
TRD	Pbre1_11G464600	old	30.258207	4.966163121260891
TRD	Pbre1_16G057200	old	15.566141	4.050165667962307
TRD	Pbre1_12G422400	old	13.623987	3.8702647879121295
PD	Pbre1_17G366000	old	1.901697	1.5368968786672839
TRD	Pbre1_05G344800	old	2.322747	1.7323764477874093
PD	Pbre1_06G348200	old	0.0	0.0
PD	Pbre1_16G045200	old	0.057502	0.08066039184390418
TRD	Pbre1_01G055800	old	11.084181	3.595047793288526
TD	Pbre1_07G156400	old	3.634914	2.21254257015079
TD	Pbre1_01G244400	old	5.848341	2.775754539759016
PD	Pbre1_07G160400	old	3.950367	2.307535484677739
TRD	Pbre1_03G439000	old	14.684487	3.9712664379254745
TRD	Pbre1_01G352000	old	0.198759	0.2615416466983604
TD	Pbre1_05G060800	old	0.0	0.0
TD	Pbre1_08G114600	old	0.164836	0.22012684874925573
TRD	Pbre1_15G365600	old	23.217587	4.597983219351498
TD	Pbre1_15G458600	old	68.204144	6.112786525079511
TD	Pbre1_08G165600	old	25.509677	4.728447187071521
TD	Pbre1_12G057600	old	0.0	0.0
PD	Pbre1_11G093400	old	9.494431	3.3915520418192906
TRD	Pbre1_04G080600	old	0.275005	0.35050290470065115
TRD	Pbre1_02G087800	old	0.167763	0.22374750587982034
TRD	Pbre1_06G209200	old	24.863622	4.692852422453538
TRD	Pbre1_03G217000	old	5.869681	2.7802431077183036
TRD	Pbre1_01G424800	old	24.91614	4.695778951321652
PD	Pbre1_10G314600	old	122.505062	6.9484263633469086
TRD	Pbre1_17G411600	old	18.507365	4.28594701080615
TRD	Pbre1_07G507800	old	0.110566	0.1512951335812319
PD	Pbre1_03G377600	old	2.291063	1.7185536438787403
TD	Pbre1_12G397200	old	15.043661	4.00393148255819
TRD	Pbre1_10G581600	old	2.270758	1.7096250198561722
PD	Pbre1_11G275000	old	0.152602	0.2048944282101111
TD	Pbre1_03G297400	old	0.024922	0.035514119979459115
PD	Pbre1_05G540800	old	2.846937	1.9437102032940528
TRD	Pbre1_06G144600	old	23.640415	4.622954649353621
TD	Pbre1_06G071600	old	0.0	0.0
TD	Pbre1_17G226000	old	3.98984	2.3189935560620705
PD	Pbre1_09G174400	old	0.0	0.0
PD	Pbre1_05G583600	old	0.934378	0.9518697417843585
TD	Pbre1_16G130600	old	0.0	0.0
TRD	Pbre1_12G057000	old	129.007798	7.022454349940184
TD	Pbre1_14G061200	old	0.064039	0.089551030609258
TRD	Pbre1_08G159000	old	0.108703	0.14887294727346218
TRD	Pbre1_05G166000	old	53.302533	5.7629475905469585
TRD	Pbre1_03G307400	old	5.286992	2.6523699273333796
TRD	Pbre1_04G223000	old	0.0	0.0
TD	Pbre1_10G535200	old	1.400693	1.263450923894949
TRD	Pbre1_15G319400	old	220.643414	7.792096684104183
TD	Pbre1_17G398400	old	46.659246	5.574684222230369
TD	Pbre1_05G376400	old	0.983398	0.9879742060650109
TD	Pbre1_16G281800	old	0.272263	0.34739693286725254
TRD	Pbre1_14G054000	old	7.359345	3.0633899037568293
TRD	Pbre1_02G148600	old	0.011364	0.0163023310508196
TRD	Pbre1_05G568800	old	17.087286	4.176904042476973
TRD	Pbre1_08G037200	old	16.518153	4.13077876947213
PD	Pbre1_02G402800	old	0.124294	0.16901934595013027
PD	Pbre1_05G583000	old	1.020282	1.0145566848611967
TRD	Pbre1_13G018800	old	2.628886	1.859526735842331
TRD	Pbre1_03G479600	old	340.475011	8.415636196326806
TD	Pbre1_05G110800	old	31.371694	5.016660958162383
TRD	Pbre1_06G079200	old	10.730054	3.5521377498013447
PD	Pbre1_03G308800	old	0.0	0.0
TRD	Pbre1_10G014400	old	0.0	0.0
TD	Pbre1_02G123000	old	0.207889	0.27248788305092575
PD	Pbre1_13G195400	old	5.089002	2.606205786811698
PD	Pbre1_07G163600	old	1.496942	1.3201623101390934
PD	Pbre1_05G228600	old	0.071214	0.09924672088929988
TRD	Pbre1_16G208000	old	7.020296	3.003655482297627
TRD	Pbre1_13G200800	old	10.842492	3.5659007922181756
TD	Pbre1_15G502200	old	3.142553	2.0505201554667707
TRD	Pbre1_01G340200	old	401.22706	8.651866332617848
PD	Pbre1_05G250600	old	4.177015	2.3721204983020394
PD	Pbre1_12G325200	old	0.046458	0.06551440962738518
TD	Pbre1_11G137400	old	21.064417	4.463649722902795
TRD	Pbre1_12G174000	old	19.425068	4.352268976347647
TRD	Pbre1_10G305400	old	0.051314	0.0721936289438057
TRD	Pbre1_17G395800	old	0.007468	0.010734015453505621
TRD	Pbre1_15G316800	old	0.829684	0.8715945058871384
TD	Pbre1_10G339000	old	0.0	0.0
TRD	Pbre1_08G058000	old	1.506957	1.325937250891125
TRD	Pbre1_05G250000	old	2.133807	1.6479163321025214
TRD	Pbre1_12G262800	old	63.238765	6.0053722519782315
TRD	Pbre1_03G459800	old	16.597792	4.137322519745226
TD	Pbre1_02G415400	old	2.014654	1.5919924296116816
TRD	Pbre1_17G078200	old	0.013575	0.0194528457113061
TD	Pbre1_02G148200	old	156.386418	7.298167235515272
TRD	Pbre1_06G388200	old	2.083906	1.624758791387634
TD	Pbre1_08G058600	old	3.597556	2.2008671473245984
TRD	Pbre1_10G563200	old	8.748334	3.285155681907453
TRD	Pbre1_09G204200	old	6.295533	2.8670133829912463
TRD	Pbre1_09G107600	old	13.511145	3.8590894544470293
TD	Pbre1_04G005400	old	17.573917	4.215206188058803
TRD	Pbre1_15G727000	old	1.565877	1.359452013863608
TRD	Pbre1_13G310000	old	6.272693	2.8624896775336657
TD	Pbre1_03G456000	old	0.0	0.0
TRD	Pbre1_02G248200	old	29.876174	4.948422087998524
TD	Pbre1_09G436000	old	259.474878	8.025000425493316
TRD	Pbre1_15G757200	old	66.01842	6.066485769417897
TRD	Pbre1_11G356200	old	0.067271	0.09392654984045298
TD	Pbre1_15G570200	old	24.172543	4.653779063796581
TD	Pbre1_15G034800	old	0.0	0.0
TRD	Pbre1_04G050400	old	13.654157	3.873238072338199
PD	Pbre1_09G042800	old	0.587716	0.6669528759355973
TD	Pbre1_11G191200	old	0.205319	0.2694150209878035
TD	Pbre1_01G379200	old	191.3774	7.587795514750563
TD	Pbre1_07G493000	old	0.956725	0.968441012472572
PD	Pbre1_03G205200	old	0.0	0.0
PD	Pbre1_07G421200	old	2.68729	1.882560886762318
TD	Pbre1_11G090400	old	0.743964	0.8023702594052484
TD	Pbre1_16G248200	old	26.656397	4.7895413132409095
TRD	Pbre1_03G346600	old	25.13678	4.70800950977064
TD	Pbre1_03G074800	old	12.399343	3.74409035871376
TD	Pbre1_10G354000	old	2.023275	1.5961122138619879
TD	Pbre1_03G186800	old	0.521568	0.605558810402357
TRD	Pbre1_13G032400	old	18.827722	4.309447031249585
TD	Pbre1_07G333800	old	637.082601	9.317599385456836
PD	Pbre1_08G334000	old	0.168868	0.2251120158422592
TRD	Pbre1_10G445400	old	4.001533	2.322370357391521
TRD	Pbre1_12G286000	old	9.219671	3.353276847492791
PD	Pbre1_08G162400	old	3.514402	2.1745348938472686
TD	Pbre1_05G022200	old	21.165904	4.47027029653883
TRD	Pbre1_05G592800	old	61.354005	5.962410322273092
TRD	Pbre1_11G081200	old	19.192178	4.335724628158486
PD	Pbre1_03G016800	old	0.058235	0.08166003925497808
TRD	Pbre1_07G025200	old	5.626675	2.7282851653195914
PD	Pbre1_13G010800	old	0.018516	0.02646864396540659
TD	Pbre1_04G281400	old	2.584291	1.8416877711048292
TRD	Pbre1_11G017600	old	0.0	0.0
TRD	Pbre1_12G203000	old	78.62719	6.315189241486328
PD	Pbre1_17G287400	old	0.0	0.0
PD	Pbre1_09G451400	old	0.0	0.0
TRD	Pbre1_12G405400	old	389.495442	8.609161898596849
PD	Pbre1_11G400800	old	0.0	0.0
TRD	Pbre1_07G448200	old	14.487757	3.953056317175708
PD	Pbre1_11G359000	old	0.416969	0.5028081957749944
TRD	Pbre1_16G354600	old	3.140748	2.049891405022951
TRD	Pbre1_15G002200	old	0.362063	0.445793434396654
TRD	Pbre1_12G196000	old	9.459989	3.3868094292969015
TRD	Pbre1_05G059200	old	16.394723	4.120577800018881
TRD	Pbre1_06G303800	old	39.097414	5.325437290927194
TRD	Pbre1_13G186400	old	49.108628	5.646987131463593
TD	Pbre1_09G306400	old	9.416216	3.3807593658324437
PD	Pbre1_06G344400	old	0.035143	0.049830082835851455
PD	Pbre1_10G579600	old	8.728183	3.2821703680402616
TRD	Pbre1_15G595600	old	3.593046	2.1994512324244258
TD	Pbre1_17G138600	old	3.103416	2.0368254205512204
TRD	Pbre1_15G348600	old	25.091622	4.705514727759459
TRD	Pbre1_14G117200	old	0.0	0.0
TD	Pbre1_05G047400	old	0.0	0.0
TD	Pbre1_16G341600	old	6.700571	2.944965426109597
PD	Pbre1_11G032600	old	3.925127	2.300160926580765
TRD	Pbre1_06G066400	old	159.033917	7.32223388677557
PD	Pbre1_14G308400	old	4.316512	2.410480048235596
TRD	Pbre1_13G026200	old	1.294498	1.1981785492250865
PD	Pbre1_14G057600	old	0.351371	0.43442380077916953
PD	Pbre1_03G199400	old	0.041355	0.05846197010895934
TD	Pbre1_02G456200	old	2.286176	1.7164097497729365
TRD	Pbre1_13G019000	old	12.487736	3.7535762982003518
PD	Pbre1_14G108200	old	9.338454	3.3699485577847885
TRD	Pbre1_02G088600	old	0.0	0.0
TD	Pbre1_04G108800	old	45.541084	5.540432908192115
TRD	Pbre1_14G144000	old	2.983342	1.993979351286896
PD	Pbre1_02G459200	old	1.952341	1.5618593645544174
TRD	Pbre1_07G215800	old	0.433227	0.5192671272819913
TRD	Pbre1_14G306800	old	3.930554	2.3017497577895347
PD	Pbre1_02G201000	old	36.384786	5.224379369601106
PD	Pbre1_08G202800	old	0.0	0.0
TRD	Pbre1_05G119600	old	24.813491	4.690053358667535
TRD	Pbre1_07G443800	old	90.38521	6.513888789862017
TRD	Pbre1_07G403000	old	43.008577	5.4597128183981996
TRD	Pbre1_12G129200	old	15.4151	4.036951633653855
TRD	Pbre1_02G044800	old	19.347692	4.34679325650467
TRD	Pbre1_03G486200	old	3.003779	2.0013623427045273
TD	Pbre1_07G061600	old	3.545785	2.184529451254554
PD	Pbre1_11G441800	old	0.433255	0.5192953119774795
PD	Pbre1_16G112800	old	0.076511	0.10636306132063199
PD	Pbre1_10G537800	old	7.589324	3.1025445923387873
TRD	Pbre1_09G473000	old	7.305458	3.054059727020875
TRD	Pbre1_17G394600	old	11.661283	3.6623516990179255
TD	Pbre1_13G479400	old	0.0	0.0
TD	Pbre1_08G109400	old	0.0	0.0
TRD	Pbre1_10G349600	old	1.678634	1.421497469400806
TRD	Pbre1_02G424600	old	99.699069	6.653906534933801
TRD	Pbre1_07G024000	old	5.969091	2.8009704932078936
TRD	Pbre1_12G039400	old	0.0	0.0
TD	Pbre1_16G391000	old	0.0	0.0
TRD	Pbre1_08G073200	old	11.568319	3.6517197985408867
TRD	Pbre1_17G101600	old	8.923492	3.3108478831707555
TRD	Pbre1_15G089600	old	116.986482	6.882477765728484
TRD	Pbre1_09G271600	old	11.504112	3.644330700692098
TRD	Pbre1_09G171600	old	3.083895	2.029945773922216
PD	Pbre1_05G351000	old	16.489549	4.12842118209704
TRD	Pbre1_15G681200	old	4.24859	2.3919299040700794
PD	Pbre1_11G124000	old	22.813327	4.573697290929801
TRD	Pbre1_03G403800	old	2.101545	1.6329870569766893
PD	Pbre1_01G201800	old	0.074121	0.10315652243610117
TRD	Pbre1_07G040600	old	15.528726	4.046903623854272
TD	Pbre1_14G322400	old	0.0	0.0
TRD	Pbre1_01G166600	old	1.353621	1.234882024096908
PD	Pbre1_10G081200	old	1.270554	1.1830443484142164
PD	Pbre1_02G450000	old	5.877493	2.7818827661488394
TRD	Pbre1_12G119000	old	3.729976	2.241832863317562
TD	Pbre1_08G390000	old	576.277375	9.173120873261885
TRD	Pbre1_02G072800	old	0.977666	0.9837987957476455
TD	Pbre1_01G231000	old	0.0	0.0
TRD	Pbre1_11G178200	old	42.904551	5.456298587377603
TRD	Pbre1_16G002400	old	3.184718	2.0651304056407804
PD	Pbre1_10G265400	old	0.274829	0.3503037432433958
TD	Pbre1_05G361400	old	14.298954	3.9353611131255968
TD	Pbre1_05G233000	old	254.671457	7.998147297780736
PD	Pbre1_03G450800	old	0.099059	0.13626883553435074
TRD	Pbre1_09G473800	old	4.287285	2.4025270942628074
PD	Pbre1_04G294400	old	0.0	0.0
TRD	Pbre1_02G460000	old	8.076397	3.182119713616361
TD	Pbre1_08G145600	old	13.910151	3.8982229632295806
TRD	Pbre1_11G510800	old	1417.42489	10.470074042117156
TD	Pbre1_05G383400	old	0.950939	0.9641686699134712
PD	Pbre1_13G490400	old	43.755393	5.4839896316903225
TRD	Pbre1_12G337200	old	16.475906	4.127295345785646
TRD	Pbre1_16G410200	old	4.965464	2.5766343566069367
TRD	Pbre1_16G424800	old	23.11825	4.592053325180294
PD	Pbre1_09G117400	old	0.0	0.0
TD	Pbre1_16G015600	old	8.629193	3.267414894259455
TD	Pbre1_05G146800	old	0.336011	0.41793188624019767
TRD	Pbre1_08G216000	old	172.00399	7.4346615009710195
TRD	Pbre1_09G138600	old	6.667374	2.938732553495065
TD	Pbre1_11G453200	old	0.0	0.0
TRD	Pbre1_17G504200	old	16.905115	4.162299879638897
PD	Pbre1_11G252800	old	24.114006	4.6504202698672605
PD	Pbre1_17G095200	old	0.0	0.0
TRD	Pbre1_08G316800	old	112.87318	6.831284185835357
TRD	Pbre1_04G392400	old	0.482185	0.5677255299145301
TD	Pbre1_08G145200	old	0.0	0.0
TRD	Pbre1_06G218600	old	48.669016	5.634274260507245
TD	Pbre1_15G036400	old	4.821799	2.541465030682075
TRD	Pbre1_14G048000	old	3.645168	2.2157307749467687
TD	Pbre1_11G435600	old	0.273772	0.3491070641667947
TRD	Pbre1_11G072400	old	98.236309	6.632796171447577
TD	Pbre1_04G004800	old	22.70647	4.567208949919873
PD	Pbre1_05G330200	old	29.556479	4.933406407178092
TD	Pbre1_12G390000	old	0.090054	0.12439960619715744
TD	Pbre1_10G417200	old	215.734976	7.759788179523884
TD	Pbre1_03G347200	old	2.551823	1.8285596888431972
PD	Pbre1_08G036400	old	6.147699	2.837478881672261
TRD	Pbre1_05G172200	old	1.628455	1.3942150357153533
TRD	Pbre1_13G471000	old	0.0	0.0
TRD	Pbre1_07G453400	old	0.0	0.0
PD	Pbre1_02G252400	old	5.897215	2.7860139391709398
TRD	Pbre1_03G321400	old	35.176483	5.176980253949599
TRD	Pbre1_11G319600	old	1.441988	1.2880561108973771
TRD	Pbre1_17G398200	old	0.0	0.0
PD	Pbre1_06G170600	old	0.226613	0.2946801462723485
TD	Pbre1_09G163000	old	0.118143	0.1611047071417672
TRD	Pbre1_06G175000	old	19.780366	4.377149159222602
TD	Pbre1_07G496200	old	1.263707	1.1786872368790535
TRD	Pbre1_03G405600	old	0.046231	0.06520142305788898
PD	Pbre1_03G080600	old	0.0	0.0
TRD	Pbre1_10G254800	old	9.910357	3.4476264040377096
TRD	Pbre1_03G225400	old	12.590239	3.76449892266911
TRD	Pbre1_12G353800	old	135.103909	7.088564692428013
PD	Pbre1_17G185800	old	0.0	0.0
TRD	Pbre1_06G270800	old	15.140624	4.0126244494822085
TRD	Pbre1_11G147200	old	0.258813	0.33206398281053123
PD	Pbre1_09G228800	old	3.509549	2.1729831567626112
TD	Pbre1_11G017800	old	0.0	0.0
TRD	Pbre1_03G424600	old	4.429222	2.440745476637675
TD	Pbre1_10G304800	old	6.2679	2.8615385694761843
PD	Pbre1_12G250800	old	0.311412	0.3911210013328844
PD	Pbre1_08G296200	old	15.820029	4.072108287883518
TD	Pbre1_15G352800	old	2.217469	1.6859262482869342
TRD	Pbre1_12G311200	old	25.213966	4.71226373530228
TRD	Pbre1_12G142000	old	0.284901	0.36165720586956646
TD	Pbre1_01G401800	old	0.23098	0.2998073222324317
PD	Pbre1_09G432000	old	0.859349	0.8947975896833003
TD	Pbre1_17G405600	old	5.867589	2.779803701919499
TRD	Pbre1_13G422600	old	3.706072	2.2345233930756687
TD	Pbre1_02G385800	old	0.016918	0.024203351011664216
TRD	Pbre1_13G353000	old	2.71747	1.8943210997690552
TRD	Pbre1_13G343600	old	36.488491	5.22837584981101
TD	Pbre1_06G380800	old	0.078456	0.10896731708555758
TRD	Pbre1_09G072200	old	0.036806	0.05214597224065227
TRD	Pbre1_14G189400	old	49.412148	5.65569952201636
TD	Pbre1_03G104600	old	0.084194	0.11662292809035817
TD	Pbre1_13G159400	old	0.0	0.0
PD	Pbre1_10G436200	old	0.0	0.0
TD	Pbre1_06G102800	old	3.895175	2.2913604363599687
PD	Pbre1_09G212000	old	3.667303	2.2225891296992475
PD	Pbre1_02G173200	old	4.456659	2.4480178889770965
TRD	Pbre1_02G346600	old	67.496132	6.0979506157783785
TRD	Pbre1_02G375600	old	0.693111	0.7596765591166496
PD	Pbre1_02G340200	old	0.0	0.0
TD	Pbre1_16G334200	old	32.332597	5.058861819568116
TD	Pbre1_09G032600	old	0.066919	0.09345065157553942
PD	Pbre1_01G197800	old	104.438561	6.720258775814412
TRD	Pbre1_15G257400	old	39.116534	5.326125059835021
PD	Pbre1_17G454200	old	0.046522	0.06560264026756882
TRD	Pbre1_04G165400	old	214.697691	7.752866922598177
TD	Pbre1_09G337600	old	18.908681	4.315325736950601
TD	Pbre1_10G567800	old	0.0	0.0
TRD	Pbre1_16G018800	old	17.469371	4.207062829067331
TRD	Pbre1_12G266600	old	1.487981	1.3149754680607815
PD	Pbre1_11G400400	old	0.0	0.0
PD	Pbre1_17G469200	old	0.394609	0.47986069708689105
TD	Pbre1_15G468200	old	17.786956	4.23165942457977
TRD	Pbre1_10G438800	old	2.679596	1.879547374762671
TRD	Pbre1_14G068200	old	2.349576	1.7439784861938903
TD	Pbre1_02G044400	old	39.256807	5.3311608432036
TRD	Pbre1_11G157600	old	3.641983	2.2147412392139323
TRD	Pbre1_03G288600	old	0.484284	0.5697671608206328
TRD	Pbre1_16G165200	old	14.662582	3.9692501575507744
TRD	Pbre1_05G219000	old	23.394396	4.608477857774492
TD	Pbre1_01G336600	old	1.111469	1.0782470660477752
TD	Pbre1_07G161800	old	0.0	0.0
TD	Pbre1_09G268200	old	0.526052	0.6098041226337549
TRD	Pbre1_13G273800	old	13.688963	3.876660644112697
PD	Pbre1_07G390400	old	4.127118	2.358148101568992
TD	Pbre1_09G155200	old	0.079616	0.110518262937786
TRD	Pbre1_14G084000	old	100.870888	6.670598016168885
TD	Pbre1_08G396200	old	1.498492	1.3210575986706368
TRD	Pbre1_17G272200	old	4.223582	2.3850394545690956
TRD	Pbre1_17G459000	old	87.523834	6.467994031035368
PD	Pbre1_04G054800	old	14.909903	3.991853134714364
TD	Pbre1_15G267600	old	49.562988	5.6600098164207315
TRD	Pbre1_11G442200	old	3.762032	2.251577315292454
TRD	Pbre1_12G440600	old	17.412507	4.202614168627149
PD	Pbre1_05G264800	old	1.001209	1.000871845663407
TD	Pbre1_05G446600	old	0.373605	0.45796719595390467
TD	Pbre1_04G070600	old	0.0	0.0
TRD	Pbre1_05G060000	old	0.0	0.0
TRD	Pbre1_05G486400	old	0.449997	0.5360499153508305
TRD	Pbre1_15G294000	old	5.844834	2.7750155538599794
TRD	Pbre1_14G339800	old	3.852958	2.2788643743296157
PD	Pbre1_07G313400	old	0.041598	0.0587985834617584
PD	Pbre1_09G441000	old	0.0	0.0
TRD	Pbre1_14G193400	old	5.361682	2.66940825799984
TRD	Pbre1_08G404000	old	5.368378	2.6709259707026414
TRD	Pbre1_05G059000	old	1.328192	1.2192100384978737
TRD	Pbre1_08G114600	old	0.164836	0.22012684874925573
PD	Pbre1_11G454600	old	9.28773	3.3628527798380468
TRD	Pbre1_08G043600	old	0.0	0.0
TRD	Pbre1_16G353400	old	3.631492	2.211477021618954
TRD	Pbre1_12G185600	old	20.121725	4.400655758528779
TRD	Pbre1_14G026600	old	1.45084	1.2932763027518188
TRD	Pbre1_05G035200	old	18.067554	4.253047880415276
TD	Pbre1_17G094600	old	0.0	0.0
PD	Pbre1_12G083600	old	6.337611	2.875310422813937
PD	Pbre1_08G379800	old	0.0	0.0
PD	Pbre1_09G425200	old	0.667551	0.7377308851411561
